@RELATION VideoQuality


@ATTRIBUTE cqi REAL
@ATTRIBUTE mcsDown REAL
@ATTRIBUTE brateDown REAL
@ATTRIBUTE blerDown REAL
@ATTRIBUTE snr REAL
@ATTRIBUTE phr REAL
@ATTRIBUTE mcsUp REAL
@ATTRIBUTE brateUp REAL
@ATTRIBUTE blerUp REAL

@ATTRIBUTE class {320,480,640,768,1024,1280,1920}


@DATA
15.0,25.9,574000.0,1.3,3.71,32.7,0.0,191,16,1024
15.0,25.4,805,2.4,2.74,35.0,1.64,25.3,49,640
10.2,10.7,101000.0,3.3,5.27,36.8,1.63,59.7,26,768
5.63,4.87,254000.0,1.5,7.85,32.7,5.14,69.7,25,1024
14.3,25.7,613000.0,2.5,3.67,31.3,0.0,165,8.0,1024
15.0,25.9,101000.0,6.2,1.97,38.3,0.0,24.6,59,640
14.5,22.3,337000.0,8.1,5.21,36.0,2.12,75.3,16,768
3.08,3.03,220000.0,3.6,7.45,34.1,2.79,122,8.0,1024
15.0,26.6,618000.0,0,3.03,32.2,0.0,167,12,1024
15.0,21.6,191,0,2.67,35.0,0.0,23.9,34,640
15.0,25.4,303000.0,5.0,4.90,36.4,0.0,118,12,768
2.40,2.64,219000.0,3.2,8.40,32.3,3.18,89.5,0,1024
12.3,17.4,243000.0,3.9,4.45,31.3,0.0,133,10.0,1024
15.0,24.7,186000.0,2.9,2.73,36.0,0.0,62.6,30,768
15.0,26.1,358000.0,6.1,5.79,37.3,2.43,115,19,768
4.80,8.33,269000.0,1.8,8.41,31.3,3.97,65.7,6.7,1024
13.3,22.4,469000.0,6.7,2.75,32.9,0.0,130,24,768
15.0,26.4,258000.0,3.5,1.63,35.8,0.0,50.7,49,768
15.0,25.5,252999.07,15,4.24,36.5,0.0,92.2,23,768
3.60,5.59,321000.0,8.8,6.78,33.7,3.11,121,20,1024
14.2,24.9,548000.0,6.1,3.64,32.7,0.0,153,23,768
15.0,25.8,318000.0,12,1.79,36.2,0.0,118,46,768
15.0,25.7,418000.0,16,4.07,37.1,1.74,116,32,768
8.86,12.8,490000.0,5.3,5.97,32.5,2.58,153,23,1024
13.8,23.2,701000.0,5.1,2.79,31.9,0.0,191,18,768
15.0,24.4,506,7.1,1.03,36.2,0.0,28.7,57,768
15.0,25.4,352000.0,4.7,4.95,37.2,1.66,114,19,768
3.75,4.53,291000.0,19,7.41,34.1,3.77,122,12,1024
13.2,18.9,328000.0,7.2,3.14,33.2,1.53,116,33,768
15.0,25.6,260000.0,6.4,2.62,36.2,0.0,75.7,38,640
15.0,26.1,608000.0,8.3,5.92,36.6,2.54,200,17,640
4.91,7.98,259000.0,10,6.78,32.4,3.38,73.8,22,1024
13.8,24.1,581000.0,5.8,3.11,31.1,0.0,153,22,1024
15.0,26.5,254000.0,5.4,1.82,35.0,0.0,64.5,52,640
15.0,26.4,666000.0,3.4,4.51,37.0,1.24,165,20,640
5.62,7.31,338000.0,2.7,6.65,33.5,3.38,92.8,30,1024
13.7,23.4,575000.0,2.0,3.27,30.9,0.0,177,14,1024
15.0,26.4,969,0,2.74,39.0,0.0,29.0,53,640
15.0,25.8,505000.0,7.2,4.94,35.9,0.0,241,12,640
3.68,4.05,252000.0,0,8.20,32.3,2.93,84.3,5.6,1024
13.0,19.1,480000.0,5.0,2.87,31.6,0.0,124,20,1024
15.0,26.1,248000.0,8.9,1.68,35.2,0.0,74.6,44,640
15.0,24.6,200000.0,0,5.70,37.5,1.59,69.1,8.6,640
3.26,3.97,336000.0,2.0,7.41,34.8,3.42,102,12,1024
12.7,22.1,430000.0,2.4,3.35,31.9,0.0,145,18,1024
15.0,26.3,347000.0,3.1,3.01,35.2,1.35,76.8,36,640
14.5,25.4,375000.0,3.8,5.26,36.7,1.15,128,11,768
5.62,5.99,290000.0,4.0,8.39,33.9,3.63,116,12,1024
14.3,25.5,613000.0,2.6,4.07,32.0,1.28,174,22,1024
15.0,25.9,118000.0,3.6,2.66,36.7,0.0,76.4,40,640
15.0,25.8,474000.0,1.3,6.42,37.2,3.35,145,21,768
3.75,5.30,206999.07,5.2,8.40,31.8,3.80,79.2,4.5,1024
15.0,26.2,663000.0,4.9,2.76,33.4,0.0,183,20,1024
15.0,25.9,113999.09,5.3,2.47,37.5,1.47,15.6,57,640
15.0,26.5,1150000.0,2.7,4.56,36.2,1.12,271,12,768
3.13,5.88,244000.0,14,7.11,33.4,1.88,94.5,5.8,1024
14.4,22.5,419000.0,3.7,3.04,31.5,0.0,117,26,1024
15.0,25.2,124000.0,5.9,2.46,35.5,0.0,28.8,61,640
14.3,24.4,105000.0,1.6,3.03,37.0,1.10,52.2,30,768
6.00,7.68,476999.04,0,8.37,32.5,4.12,164,6.5,1024
15.0,26.5,281000.0,1.1,2.96,31.4,0.0,76.9,9.3,1024
15.0,25.1,240000.0,23,3.04,36.0,0.0,136,27,480
12.0,13.9,199000.0,10,5.99,36.4,2.64,71.1,20,768
4.80,5.07,252999.07,1.6,6.88,31.2,2.49,67.3,18,1024
14.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,25.8,617000.0,5.0,3.29,35.2,0.0,177,20,480
14.1,16.5,684,24,7.30,39.3,5.50,48.4,37,768
8.12,11.9,484999.04,5.8,7.17,32.5,5.00,146,25,1024
15.0,0.0,56.0,0,3.02,34.0,0.0,536,0,1024
15.0,26.0,370000.0,3.2,2.20,37.3,0.0,92.9,25,480
11.1,15.0,463000.0,5.7,5.60,36.6,1.92,142,15,768
6.60,9.22,379000.0,4.2,6.85,33.6,3.07,135,19,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,26.0,548000.0,0,3.16,36.1,0.0,158,18,480
14.4,24.2,819000.0,4.2,5.44,35.8,2.33,220,20,768
9.37,15.5,434000.0,4.8,6.86,32.5,4.34,121,30,1024
13.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,26.4,721000.0,8.0,3.04,35.9,0.0,190,31,320
15.0,25.9,628000.0,2.1,6.06,36.6,2.33,183,20,768
9.00,9.23,178000.0,16,7.45,33.7,3.98,167,21,1024
13.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,26.5,834000.0,7.4,2.43,35.7,0.0,188,28,320
13.3,17.1,149000.0,2.6,5.12,38.8,2.62,30.6,28,768
8.12,8.06,304000.0,3.4,7.47,33.0,3.44,140,23,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,25.9,467000.0,9.3,2.04,35.4,0.0,117,33,320
14.4,22.6,882000.0,3.7,5.60,37.6,1.64,257,14,768
8.75,12.6,519000.0,2.6,7.54,32.7,3.67,134,13,1024
14.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,25.2,295000.0,9.7,2.21,37.2,0.0,107,41,320
10.7,18.0,657000.0,2.9,5.60,36.5,1.69,167,12,768
6.25,9.07,421000.0,5.4,7.64,34.2,3.91,149,16,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,26.3,878999.0,8.9,2.26,35.9,0.0,228,31,320
11.6,18.4,521000.0,1.5,5.20,36.7,1.97,136,27,768
8.40,7.14,185000.0,20,6.63,32.7,4.24,60.8,32,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,25.5,434000.0,9.4,2.68,35.8,0.0,206,32,320
8.26,10.8,191000.0,3.3,6.39,37.5,3.40,122,27,768
9.60,7.65,158000.0,6.7,7.84,32.6,5.18,108,25,1024
14.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,25.7,490000.0,4.8,2.71,36.2,0.0,130,28,320
10.4,15.1,212000.0,25,5.61,37.7,2.38,74.6,15,768
7.80,6.76,282000.0,3.2,6.89,32.5,5.80,84.4,29,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,26.6,1050000.0,7.1,2.61,36.2,0.0,253,31,320
10.1,18.7,475000.0,6.3,4.82,37.6,1.98,171,33,768
9.37,11.8,282000.0,14,4.65,31.6,1.79,72.0,25,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,26.5,455999.04,9.7,2.42,35.7,0.0,118,27,480
12.6,23.9,1190000.0,6.5,4.96,36.5,1.43,232,16,768
9.13,11.8,376000.0,8.9,6.91,33.3,2.95,115,18,1024
14.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,26.5,1150000.0,5.8,2.91,36.3,0.0,295,27,480
10.6,11.7,587,9.1,4.92,38.8,0.0,40.1,22,768
12.0,14.4,500000.0,11,7.20,33.5,3.77,155,25,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,26.4,1100000.0,11,2.31,36.1,0.0,259,41,480
9.04,9.98,164000.0,9.1,4.99,37.6,1.96,58.0,22,768
11.6,12.2,400000.0,4.0,4.67,34.6,4.10,143,46,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,26.4,988000.0,4.9,2.84,35.6,0.0,254,24,480
9.91,16.2,339000.0,7.6,4.99,37.6,3.05,128,35,768
10.6,9.48,237000.0,0,7.07,33.1,6.21,113,29,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,26.3,743000.0,7.3,2.26,35.4,0.0,171,35,480
11.6,17.7,289000.0,12,5.49,36.7,2.23,105,21,1280
10.4,10.4,390000.0,7.4,6.50,34.6,3.37,115,23,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,26.1,787000.0,16,2.03,35.3,0.0,197,46,480
13.3,23.4,639000.0,10,4.83,38.6,1.63,173,30,1280
12.6,18.2,471000.0,6.1,5.74,33.3,3.15,136,34,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,26.7,1180000.0,14,2.09,35.7,0.0,277,37,480
12.0,16.6,217000.0,6.0,4.17,38.8,1.75,73.3,34,1280
12.9,17.7,523000.0,4.3,4.90,33.2,2.32,140,37,1024
14.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,26.2,830000.0,7.4,2.58,35.8,0.0,211,29,480
12.4,24.6,495000.0,8.8,5.62,36.8,2.12,158,30,1280
6.52,14.0,137000.0,4.8,5.13,33.2,2.84,67.6,45,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,26.1,544000.0,11,2.47,35.6,0.0,168,39,480
14.5,26.1,571000.0,6.2,4.17,37.9,1.53,153,26,1280
10.2,15.5,672000.0,5.1,6.43,33.5,3.28,173,25,1024
14.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,26.6,683000.0,10,1.66,36.0,0.0,165,45,480
12.2,23.1,351000.0,9.1,3.46,38.3,1.95,96.7,42,1280
10.2,12.8,578000.0,5.6,6.91,33.1,3.62,150,22,1024
14.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,26.6,1090000.0,12,2.14,35.8,0.0,272,35,480
13.2,22.9,463000.0,6.7,4.55,37.1,1.63,117,36,1280
12.4,15.4,416000.0,2.4,6.86,33.8,2.44,112,31,1024
15.0,0.0,0.0,0,2.61,30.0,0.0,1.26,0,1024
15.0,26.5,755000.0,13,2.14,35.6,0.0,162,42,480
12.7,18.9,352000.0,6.2,4.54,37.7,1.90,93.3,27,1280
9.55,14.0,576000.0,1.4,6.00,34.0,2.61,177,29,1024
15.0,0.0,0.0,0,2.42,30.0,0.0,3.77,0,1024
15.0,25.4,153000.0,4.2,2.89,35.4,1.26,75.3,35,480
12.2,18.5,156000.0,5.6,6.52,39.8,4.69,55.2,28,1280
7.20,9.66,629000.0,1.8,10.8,32.4,5.36,159,0,1024
14.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,26.0,702000.0,5.1,2.47,35.1,0.0,183,33,480
13.2,16.8,208000.0,16,6.20,38.3,2.84,142,25,1280
10.00,14.7,476000.0,3.3,7.52,33.4,4.98,145,29,1024
14.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,26.7,1620000.0,6.2,2.88,35.8,0.0,347,23,480
12.7,14.3,450,4.9,5.65,38.4,2.41,27.5,39,1280
11.4,16.8,231000.0,3.8,5.99,34.3,4.47,74.8,36,1024
13.8,0.0,0.0,0,2.82,30.0,0.0,1.26,0,1024
15.0,26.3,552000.0,22,2.03,35.8,0.0,207,44,480
12.6,19.0,308000.0,13,4.74,37.6,2.43,98.1,33,1280
12.6,20.2,746000.0,2.0,7.96,32.6,4.38,223,15,1024
14.1,0.0,0.0,0,2.52,30.0,0.0,1.26,0,1024
15.0,24.5,769,9.1,2.70,35.0,0.0,38.1,38,768
12.4,23.6,685000.0,3.4,5.95,37.8,1.95,227,10,1280
7.83,18.6,608000.0,1.2,8.33,32.3,3.05,154,5.7,1024
14.6,0.0,0.0,0,2.61,32.0,0.0,1.79,0,1024
15.0,25.1,118000.0,6.2,2.91,35.5,2.18,23.7,59,768
13.2,25.0,488000.0,1.3,4.88,37.5,1.59,139,18,1280
9.37,13.2,670000.0,4.2,8.70,33.4,4.02,163,8.7,1024
14.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,25.6,321000.0,5.6,1.98,35.6,0.0,135,38,768
13.1,26.1,566000.0,4.9,4.84,37.7,2.57,136,26,1280
8.75,14.5,780000.0,3.9,8.27,33.2,4.33,165,12,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,26.4,914000.0,5.8,3.21,35.1,0.0,235,18,768
12.0,21.7,527000.0,7.5,6.55,37.8,3.47,156,26,1280
9.00,0.0,61.1,0,4.45,31.0,3.50,11.7,40,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,26.5,1430000.0,7.4,3.33,36.1,0.0,356,18,1024
6.92,11.9,296000.0,6.0,6.46,37.2,3.29,91.3,30,1280
12.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,26.5,1650000.0,2.6,3.52,35.4,0.0,375,13,1024
6.56,13.8,162000.0,14,7.67,38.3,4.42,91.8,26,1280
10.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,26.2,697000.0,6.5,2.49,35.3,0.0,173,28,1024
11.5,16.5,765000.0,2.2,7.13,37.6,3.65,228,20,1280
6.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,25.2,638,5.4,5.88,30.7,1.31,49.7,8.6,1024
15.0,26.4,956000.0,5.6,2.95,36.5,0.0,223,24,1024
9.96,14.4,434999.04,3.7,5.78,36.1,3.30,107,34,1280
6.60,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,25.2,277000.0,6.1,4.45,30.4,1.36,146,38,1024
15.0,26.4,430999.04,6.0,2.87,35.8,0.0,109,29,1024
8.12,12.7,202000.0,6.2,6.65,37.6,4.38,99.1,34,1280
4.20,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,25.7,529000.0,5.6,3.20,31.3,0.0,154,28,1024
15.0,26.3,353000.0,25,1.61,37.9,0.0,91.1,60,1024
9.75,18.2,831000.0,10,5.31,37.5,2.18,230,23,1280
5.40,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,25.4,443000.0,2.6,3.18,31.0,0.0,211,23,1024
15.0,25.6,278000.0,6.1,1.41,36.7,0.0,59.6,60,1024
11.3,16.5,814000.0,6.0,5.28,35.9,1.89,187,24,1280
3.60,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
14.4,18.6,170000.0,3.8,5.95,30.3,3.20,100,22,1024
15.0,25.6,148000.0,2.4,3.78,35.0,0.0,48.9,23,1024
6.21,5.89,129000.0,5.2,8.04,36.6,6.22,84.1,27,1280
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,24.0,263000.0,3.6,5.07,31.4,2.22,115,26,1024
15.0,25.2,309000.0,6.7,3.58,37.5,1.25,186,33,1024
7.50,10.0,983,48,6.85,37.0,6.30,67.2,36,1280
4.20,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,25.3,357000.0,1.9,4.25,31.5,1.79,115,26,1024
15.0,6.25,12.4,0,2.01,37.4,0.0,41.0,51,1024
7.83,9.80,275000.0,18,4.82,35.8,2.05,106,18,1280
1.96,3.07,884,1.6,7.92,33.2,3.85,85.8,13,1024
15.0,24.8,202000.0,3.1,2.79,31.8,0.0,78.2,38,1024
15.0,24.5,137000.0,3.7,2.01,35.8,0.0,90.6,47,1024
4.46,6.23,254000.0,4.8,5.69,37.3,2.19,83.5,23,1280
5.87,5.37,151000.0,17,8.51,33.2,3.68,84.3,4.5,1024
13.3,11.6,999,6.2,2.50,32.2,0.0,58.7,27,1024
15.0,24.8,120000.0,1.6,2.13,35.3,0.0,51.0,49,1024
11.3,18.7,950000.0,3.9,4.46,36.5,0.0,229,16,1280
5.40,6.85,233000.0,3.8,6.50,32.2,2.73,83.8,17,1024
15.0,25.7,258000.0,1.8,2.70,30.9,0.0,76.5,28,1024
15.0,25.1,125000.0,6.7,1.73,35.2,0.0,61.9,50,1024
7.50,12.7,471000.0,8.6,4.65,36.7,1.65,134,18,1280
3.60,4.55,249000.0,3.3,7.23,32.5,2.45,77.2,7.8,1024
15.0,24.0,213000.0,6.2,2.15,33.5,0.0,103,37,1024
15.0,26.1,108000.0,1.6,1.01,35.0,0.0,30.3,57,1024
10.8,17.9,711000.0,6.0,3.70,36.8,1.03,203,18,1280
3.60,4.83,260000.0,18,7.73,32.2,4.51,78.1,11,1024
15.0,25.3,351000.0,6.5,2.60,32.2,0.0,116,32,1024
15.0,26.4,204,0,3.21,0.0,5.00,0.0,100,1024
9.20,13.5,354000.0,3.1,5.92,36.2,1.97,97.2,7.2,1280
4.20,4.62,293000.0,2.2,8.77,31.8,4.52,103,6.7,1024
15.0,25.1,368000.0,1.9,2.67,31.5,0.0,115,14,1024
15.0,13.2,23.8,25,1.82,37.0,1.24,23.9,70,1024
10.2,15.9,743000.0,2.9,3.93,36.8,0.0,210,10,1280
6.00,9.39,411000.0,5.3,6.51,32.8,2.14,105,6.5,1024
14.6,25.3,547000.0,1.8,2.86,32.7,0.0,152,20,1024
15.0,24.9,628,3.0,1.75,36.8,0.0,46.2,60,1024
11.1,20.2,551000.0,3.3,3.97,36.6,1.03,123,10,1280
3.00,3.87,225000.0,13,7.46,31.9,2.72,81.9,12,1024
15.0,26.6,757000.0,3.2,2.62,31.5,0.0,178,22,1024
15.0,25.1,273,16,1.14,37.5,0.0,18.5,70,1024
13.1,6.25,479,2.6,2.83,38.8,1.93,35.8,29,1280
3.60,3.68,293000.0,6.0,6.78,33.1,3.51,108,11,1024
15.0,25.5,322000.0,2.6,2.94,31.3,0.0,109,22,1024
15.0,0.0,0.0,0,1.27,35.0,0.0,7.80,67,1024
9.64,18.6,541000.0,2.3,4.89,37.2,1.11,146,9.2,1280
3.75,5.37,330000.0,2.7,9.36,33.8,4.50,121,5.6,1024
15.0,25.2,290000.0,4.9,2.89,32.4,0.0,86.7,31,1024
15.0,24.7,108000.0,3.2,1.24,36.9,0.0,45.6,57,1024
7.26,8.67,197000.0,20,4.86,36.8,1.78,101,19,1280
6.25,7.06,376000.0,1.9,7.65,33.5,3.82,117,14,1024
15.0,26.2,565000.0,4.8,2.50,30.2,0.0,151,32,1024
15.0,25.1,356,8.3,1.84,35.0,0.0,13.9,68,1024
10.5,20.7,470000.0,27,3.40,36.0,0.0,141,20,1280
4.77,6.97,389000.0,15,7.25,34.1,2.99,111,11,1024
15.0,26.3,577000.0,3.7,2.48,31.8,0.0,166,29,1024
15.0,25.8,1000,11,1.99,38.7,0.0,44.7,57,1024
10.7,18.0,738000.0,5.1,4.56,36.6,0.0,184,16,1280
3.60,5.94,190000.0,4.8,6.82,33.4,2.33,75.2,6.3,1024
14.3,25.3,708000.0,1.9,2.60,31.1,0.0,178,22,1024
15.0,23.3,585,3.4,1.24,35.0,0.0,19.9,56,1024
14.2,23.2,721000.0,2.6,4.25,37.0,0.0,166,14,1280
1.20,2.57,170000.0,9.3,7.25,33.4,2.81,60.9,14,1024
15.0,25.2,288000.0,2.3,4.14,34.2,1.28,106,25,1024
15.0,25.1,109000.0,7.7,2.38,37.2,0.0,45.0,47,1024
5.71,8.10,134000.0,1.3,5.99,37.4,3.70,62.4,27,1280
6.00,7.13,394000.0,4.1,9.24,32.1,4.57,123,0,1280
15.0,26.3,735000.0,5.2,2.24,31.6,0.0,173,35,1024
15.0,26.3,920,36,0.0,35.8,0.0,25.6,84,1024
10.3,11.3,252000.0,21,3.49,36.7,0.0,154,26,1280
3.75,3.62,177000.0,4.9,5.95,34.7,2.08,86.4,19,1280
15.0,26.1,523000.0,4.1,2.87,33.6,0.0,143,29,640
15.0,24.7,642,7.3,1.55,36.0,0.0,28.8,55,1024
11.6,15.5,366000.0,4.5,4.89,37.4,1.20,129,19,1280
5.45,8.59,430000.0,0,6.58,32.5,2.21,148,12,1280
15.0,24.9,256999.07,4.9,4.06,31.7,1.21,90.7,26,640
15.0,25.4,115999.09,11,1.10,36.7,0.0,55.8,69,1024
5.22,11.1,175000.0,1.1,5.39,36.6,2.23,65.7,24,1280
6.60,7.99,428000.0,1.4,8.39,32.2,3.24,109,3.2,1280
15.0,25.9,413999.04,1.2,3.08,31.2,0.0,141,27,640
15.0,22.9,254,33,1.11,37.1,0.0,43.9,74,1024
9.00,13.8,455000.0,6.1,4.62,37.5,1.11,115,16,1280
4.38,6.82,282000.0,5.6,6.75,34.3,3.32,84.2,19,640
15.0,26.1,749000.0,4.8,3.06,32.8,0.0,168,33,640
15.0,25.3,112999.09,25,1.94,37.1,0.0,75.6,61,1280
10.9,5.47,559,0,7.65,37.5,5.97,52.5,35,1280
3.68,3.94,180000.0,0,8.25,32.5,3.38,105,19,640
14.3,23.7,380000.0,1.3,1.62,31.4,0.0,89.8,38,640
15.0,26.0,23.7,0,0.0,35.0,0.0,11.3,73,1280
12.7,11.9,234000.0,0,4.01,37.2,0.0,72.9,16,1280
3.75,3.58,311000.0,0,6.23,32.7,3.42,108,18,640
15.0,25.9,142000.0,4.4,4.31,32.0,1.89,64.9,27,640
15.0,21.4,462,7.1,2.11,35.6,0.0,30.2,52,1280
6.61,15.7,311000.0,0,5.09,36.9,1.28,98.2,8.4,1280
4.80,5.27,245000.0,4.6,8.85,32.7,4.28,84.3,9.3,640
15.0,22.0,476,0,2.88,31.3,0.0,58.6,36,640
15.0,24.7,717,0,1.41,36.7,0.0,23.7,64,1280
11.3,19.5,840000.0,4.0,4.72,37.9,1.25,229,15,1280
6.82,9.40,473000.0,2.7,7.05,33.5,3.67,110,19,640
15.0,25.6,466000.0,5.3,3.07,31.8,0.0,129,28,640
15.0,26.0,71.1,0,0.0,35.0,2.40,1.74,87,480
10.2,12.6,455000.0,2.9,4.65,37.4,1.36,139,11,1280
1.96,3.33,166000.0,3.2,6.48,32.0,3.23,88.6,17,640
15.0,26.0,546000.0,2.5,4.09,31.5,1.18,159,22,768
15.0,20.0,71.6,12,1.14,35.5,0.0,18.4,61,480
7.83,12.7,334000.0,10,5.71,37.3,2.29,108,21,1280
3.91,5.56,273000.0,35,8.55,32.1,4.31,102,13,640
15.0,25.7,530000.0,0,4.58,31.9,1.04,185,15,768
15.0,22.6,221,14,1.21,37.0,0.0,40.7,67,480
6.38,9.38,269000.0,5.8,5.98,37.2,3.51,87.7,26,1280
1.25,1.33,228,2.6,9.01,34.8,4.36,74.8,15,640
15.0,24.6,164000.0,2.4,3.00,32.0,0.0,117,29,768
15.0,26.4,428,0,1.87,0.0,3.00,0.0,100,480
6.43,12.8,596000.0,1.9,4.30,36.0,0.0,187,11,1280
4.38,6.11,298000.0,0,5.14,31.5,2.54,102,22,768
15.0,24.7,156000.0,6.3,2.86,31.1,0.0,67.2,37,768
15.0,22.8,458,0,1.51,36.5,0.0,45.8,58,480
8.68,17.3,951000.0,3.7,4.83,36.7,0.0,220,15,1280
3.26,6.13,214000.0,4.4,5.76,33.0,2.29,77.8,14,768
15.0,25.2,259000.0,1.7,3.89,33.7,1.20,87.7,27,1024
15.0,24.5,587,0,2.10,35.0,0.0,21.3,57,480
6.60,13.2,224000.0,5.3,4.78,36.4,1.17,127,20,1280
5.08,8.43,384000.0,12,8.64,32.8,4.14,142,18,768
15.0,23.7,123000.0,2.6,2.93,31.0,1.13,77.6,42,1024
15.0,23.8,662,3.9,3.32,36.0,0.0,49.9,32,480
7.17,4.80,132000.0,2.1,6.82,36.8,3.92,113,20,1280
5.00,5.15,143000.0,13,7.66,33.3,5.67,100,20,768
15.0,24.4,186000.0,2.1,3.11,34.2,2.43,77.0,41,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100,480
8.13,7.95,326000.0,2.8,5.79,36.7,2.07,115,9.9,1280
4.38,4.40,155000.0,3.3,7.30,31.5,5.11,83.3,29,768
15.0,25.7,415000.0,3.1,3.40,32.7,1.07,154,29,1024
15.0,17.1,178,15,1.32,36.8,0.0,36.5,61,480
10.4,13.5,236000.0,1.9,5.06,38.9,2.52,86.5,28,1280
3.60,3.19,154000.0,9.5,9.05,32.5,4.90,109,12,768
15.0,25.6,908,2.4,3.24,31.6,0.0,28.8,43,1024
15.0,23.8,109000.0,18,1.09,35.8,0.0,59.3,67,480
10.1,14.7,733000.0,3.7,5.21,36.7,1.70,217,15,1280
5.10,2.68,930,9.7,4.70,33.0,2.05,61.8,31,768
15.0,24.1,192000.0,4.0,2.06,32.4,0.0,102,36,1024
15.0,21.2,218,0,2.99,34.5,0.0,21.1,38,480
8.22,13.8,492000.0,4.4,5.33,36.7,1.86,126,15,1280
3.92,3.52,143000.0,1.2,7.09,33.1,3.06,66.2,10,768
14.8,25.7,157000.0,49,2.12,32.3,0.0,84.2,41,1024
15.0,24.9,101000.0,9.1,1.45,36.5,0.0,33.8,70,480
6.80,11.9,275000.0,12,4.21,37.0,1.29,111,18,1280
3.88,3.36,182000.0,15,7.21,31.9,3.20,86.1,15,768
14.3,21.7,231000.0,2.6,1.93,31.5,0.0,92.6,36,1024
15.0,11.8,21.4,33,1.85,35.0,0.0,36.1,54,480
7.71,8.32,103000.0,15,5.15,37.1,2.07,65.8,19,1280
4.77,5.61,335000.0,1.2,6.57,33.2,3.56,106,23,768
15.0,23.8,134000.0,4.3,2.35,32.4,0.0,52.6,39,1024
15.0,22.5,206,0,2.05,35.2,0.0,24.8,42,320
5.83,2.92,123000.0,2.1,7.29,37.5,4.32,78.9,18,1280
2.56,3.63,163000.0,1.4,6.95,32.1,4.70,71.3,20,768
15.0,24.7,103000.0,0,1.12,31.9,0.0,46.2,48,1024
15.0,25.9,403,5.3,1.71,36.7,0.0,21.3,71,320
6.82,8.14,375000.0,3.5,4.57,37.3,1.14,107,18,1280
3.16,3.06,225000.0,2.3,5.52,32.6,2.17,110,9.0,768
15.0,25.0,254999.07,2.5,3.31,33.6,1.33,90.9,38,1024
15.0,13.5,23.8,0,1.80,35.0,4.62,1.26,92,320
6.61,9.70,104000.0,7.8,6.33,36.5,3.55,45.4,30,1280
5.72,9.55,417000.0,8.3,11.1,32.2,6.90,131,5.9,768
15.0,21.5,302,9.1,1.99,33.6,0.0,33.7,38,1024
15.0,23.2,350,0,0.0,36.7,0.0,9.54,71,320
8.75,9.91,528000.0,2.8,5.36,37.9,1.01,163,15,1280
4.88,3.56,156000.0,13,8.31,32.2,4.47,115,7.0,768
14.4,22.9,195000.0,3.0,2.77,33.4,0.0,72.9,28,1280
15.0,12.5,12.3,0,2.55,35.0,0.0,21.8,42,320
